,rating,parent_asin,pos_neg,tot_text
691,5,B09H6MXJ71,1,When drying make sure there is no Velcro! I love how it snugs around my chest but not in a tight way if that makes sense? Long story short I love then
692,5,B0BVMLJTFS,1,They make your booty look incredible!! Great purchase! These leggings are AMAZING! I am going to buy 2 more as we speak. I highly recommend!! Completely squat proof and so soft.
693,4,B09KHSM7BB,1,i like this sweatshirt i like the look and fit
694,5,B0BVMLJTFS,1,good Great fit. If you pull them above the waist you might get a line down there
695,5,B09KHSM7BB,1,Nice set Arrived on time.  Youth loves them.
696,5,B09M6X79V9,1,"but after trying one on it was perfect for my 40DD chest Have not worn them to Yoga yet, but after trying one on it was perfect for my 40DD chest.  I think I am going to love these!"
697,5,B0BVMLJTFS,1,"never want another brand again!! i love these leggings! i'm 5'3"" and 120 and the XS fits incredibly. i'll see how they hold up once they've been washed and hung to dry, but i'm so excited to wear these to the gym!! they feel soft, light, and breathable"
698,5,B097RFTKJP,1,"Ordered 2 more I am 5’4”, 155 lbs, 36DD. Medium fits great as a fitted body hugging fit but not too tight. If a loser fit is preferred then large would be a good fit. I ordered 2 more!"
699,4,B09H6MXJ71,1,"Decent and cheap I'm not a fan of the material, it's a lot like a high school football jersey. The cut is nice and allows my body to breath and that's the real plus here. I'm 5'10"" and about 210 with a bit of a beer belly (working on it lol) and a large will fit perfect once I loose a couple more pounds, but again the material is not ""light"" or stretchy but not horrible either. I might buy more in a few weeks bc of the cut."
700,4,B09KHSM7BB,1,Four Stars The color is lighter than I expected.
701,5,B07S8KMCQW,1,"Love it! I am obsessed with workout clothes and I love this top. I ordered army green and color is fantastic. Cute style. For reference I am 5'4, 140lbs, athletic build, size 2-4 and a small fit perfectly. I just ordered 2 more colors :)"
702,5,B076QD9NP1,1,"Kid approved good value Granddaughter loves this dress, washes well, fits good, great value!"
703,5,B09H6MXJ71,1,"Good product great product, ordered several colors. Great for workouts or other outdoor activities"
704,5,B08F1V3KB9,1,"So cute! I love these! Admittedly I haven’t worn them a lot yet, so I’m not sure how durable they are yet. They’re so flattering!"
705,5,B09H6MXJ71,1,Love it. Perfect one for workout. Not too naked and not too fully. Just perfect to see ur muscle working while training.
706,5,B09KHSM7BB,1,Five Stars Great
707,5,B07CQ84KLT,1,"Love this dress! I love this dress! Love the pockets, perfect length and loose fit! I put a belt on it to dress it up. Wish it came in more prints, other than polka dot!"
708,5,B09KHSM7BB,1,Great Lovely shirt for my brother that fits well and looks good
709,5,B07XD71F1H,1,Thin fabric but nice The color is beautiful.  The fabric is thin but works for me.
710,5,B07BM9GWG7,1,Posture 5 For excercises.
711,5,B09MJ6NSNM,1,Great quality Ordered a small for my 12 yo he is 5”5 and 120 not to baggy but airy
712,5,B09H6MXJ71,1,"Super comfortable I ordered 2xl and have a 46"" chest and it fit really loose around the waist which I wanted that's why I went up a size. Shirts are very comfortable"
713,4,B09H6MXJ71,1,"Good Not best quality, but good for the money"
714,5,B0928FSGGD,1,I love these! I have 9 of these! I wear them to work and I work out in them. Fits perfect! Keeps you warm too! I’m 5’8 - 155#. One of my best Amazon purchases!  True to size. I bought Medium.
715,4,B097RFTKJP,1,"Dress fit Would have prefer a snap in the back not a tie in the side. I didnt realize it had a tie until I received it. It was somewhat hidden in the picture but, overall, I like the dress."
716,5,B09H6MXJ71,1,Five Stars really good im 5'8 and I have 150 pound medium side is good for me
717,5,B09MJ6NSNM,1,Great fit! Great fit! I'm 6.1 268 pounds and the U.S. 2X fits nicely.
718,5,B09KHSM7BB,1,"Boyfriend LOVES This My boyfriend had a Nike hoodie that shrunk every time we washed it and dried it.  We had to air dry it which was way too much trouble.  I studied all the hoodies and gave this as a gift.  He totally loves it,  keeps showing me how warm it is and how well made it is.  I finally got a winner by reading reviews!  It's warm, thick and made well.  True to size.  He wears an XL and it was perfect.  The Nike ran small."
719,5,B09KHSM7BB,1,Five Stars Nice fit.
720,5,B09KHSM7BB,1,"Sudadera Si buena , comoda...es igual.como.se ve en la.foto"
721,5,B09M6X79V9,1,I love this product I totally love my tops they worked out just great for me
722,4,B09KHSM7BB,1,"Sizing I ordered a medium in this.. and it's just a tad bigger .. but, then again, the small probably would be too small. It seems to me that sizing has changed over the years to become a bit larger."
723,5,B09KHSM7BB,1,Five Stars Good fit and warm.
724,5,B09KHSM7BB,1,Super soft Super soft
725,5,B08F1V3KB9,1,Get these!! These are amazing!! I get compliments every time i wear them! Cant wait to get another pair!
726,5,B07CQ84KLT,1,LilBetter Polka Dot Maxi Dress This is one of my Summer favorites . This dress is super comfy and looks really cute. The material is soft and it's very well made.At the time of purchase they didn't have my size in another color. But I will be keeping an eye out for other styles and colors. LilBetter is a Good Quality brand . It's hard for me to find Maxi dresses that fit and aren't too long because of my height. But This dress was Perfect all the way around ! The price is awesome and shipping fast. Thanks for making my purchase easy . I highly recommend this seller you won't be disappointed.
727,5,B07BM9GWG7,1,BUY THEM! I can't say how great this product is. I suffer from gynocomastia and it sure helps and makes me feel better.
728,5,B09M6X79V9,1,"Comfy! These are extra comfy, flattering and wick away moisture.  I use them as an extra layer in cool weather, as a tank top for exercise or to lounge in.  Multiple uses!  Afordable and good quality."
729,4,B09H6MXJ71,1,Great shirt A little small but it fit well. It does not rub around the arms. Good price for the product. Would buy again.
730,5,B07XD71F1H,1,"Draws eyes to the chest I’m at a 38DD and I was hoping to wear this dress to work with leggings, but it’s just too busty for me to feel comfortable.<br />It has a pleasing swing,beautiful color and it’s good for hiding belly pooch. I would keep it if I had a smaller chest."
731,5,B07BM9GWG7,1,Great buy Greatest quality and materials looks expensive. Perfect for outings. Very comfortable to wear and doesn’t fed away color after washing. I would recommend to anyone who is looking for something that is outstanding for any occasion.
732,4,B07BM9GWG7,1,"It hides all my fat! I like how it hides my blubber. Bitches be thinkin’ I ain’t fat, but I really be."
733,5,B009R09Z8W,1,Five Stars colors are great and they fit very well.
734,5,B08F1V3KB9,1,"Love these joggers! These are so comfy I never want to change. If you're tall definitely size up for leg length but I'm a standard US small and these fit great, slightly high on the ankle but nothing I'm worried about. I ordered the teal because I've been looking for pants this color for three years and it's absolutely GORGEOUS! the color is exactly as pictured. The texture is slightly odd (comfy and stretchy) but does have a slightly plastic feel to them just in case that matters to anyone. At first I wasn't sure how I felt about it because tactile stuff can bother me but after doing a morning stretch in these babies I'm obsessed."
735,5,B09KHSM7BB,1,Nice and roomy I didn't want a sweatshirt that was too tight.  I liked how this one fit.  Plenty of room but not too sloppy.
736,5,B0BVMLJTFS,1,"Perfect AMAZING. I'm usually a size 6 or Medium and ~145 lbs, and these fit perfectly on me. Great for working out. My legs are on the slightly shorter side, and these hit my ankle perfectly; I'd assume if you are super tall, that these might go above your ankle. Honestly like these as much as Lululemon and way more than Alo."
737,5,B0BVMLJTFS,1,"Perfection! Very nice, fit like a glove!"
738,5,B07BM9GWG7,1,Don't hesitate worth the money These tank tops are great.
739,5,B08F1V3KB9,1,One of my favorite pairs of pants! These pants are so comfy and fit is nice. I will be purchasing more for sure.
740,5,B07CQ84KLT,1,Super cute runs HUGE Overall love this dress it just runs very large
741,5,B09H6MXJ71,1,Excellent Excellent
742,5,B076QD9NP1,1,Ice Cream Dress My daughter found this dress on a YouTube video and ask for it. She absolutely loves it! It’s her favorite dress!
743,5,B07XD71F1H,1,Versatile Dress was super comfortable and looks very nice. Can dress up or casual in it. Easy to travel with as well!
744,5,B08F1V3KB9,1,"Super comfy and flattering I love these, they are soft and stretchy.  I do not work out with them, but I think that would be five.  I had to size up to a medium, I am usually a small but didn’t like how it bunched a little in the pelvic area.  I bought one of the camo patterns and will be purchasing another pair, probably few charcoal Gray."
745,5,B09KHSM7BB,1,Awesome pants! Great fit great material great Qaulity!
746,4,B076QD9NP1,1,"also flows beautifully!! Bought for daughters elementary graduation. Fabric is very soft and breathable,also flows beautifully!!!"
747,5,B09KHSM7BB,1,The hoodie is well-made. This is a gift for someone who works outdoors a lot.  The hoodie was a request.
748,5,B08F1V3KB9,1,Buy them! These are literally the most comfortable pair of athletic pants I've ever put on!  I bought 4 pair because they are so comfortable!
749,5,B07BM9GWG7,1,"Fits like a glove. Loved it. No dislike, also bought for my man's Father's Day."
750,4,B07CQ84KLT,1,Perfect for summer... and not-so shaven legs! Very cute but I didn't know there was a seam right down the middle in front of the dress. The bust area needs darts because it puckers but maybe I bought a size too large. It's my go-to lazy day dress!
751,4,B07BM9GWG7,1,"Four Stars I normally wear L, I read all of the comments and ordered XL, next time I will order XXL."
752,4,B09H6MXJ71,1,"For the price, this is a steal. Very nice but not very countouring."
753,5,B09KHSM7BB,1,"Awesome Great material, and fit. Loved that it arrived in time. Would definitely recommend it."
754,4,B07S8KMCQW,1,It works For the most part I like this shirt. It fit as expected and is great to stay cool while working out.  The only thing I have against it is that the neck feels small and tight.  It's not on my neck at all but it does feel constricting.  I'll probably cut it to make it work better for me.
755,5,B09KHSM7BB,1,"Warmest and best fitting sweatshirt ever My boyfriend has always bought these sweatshirts for work and casual wear in the colder months and won’t buy any other. The fit is perfect. Not too big and not too small. He even wears shirts under so because he doesn’t wear coats. He gave me one because I am ALWAYS cold and wear 3 layers and it is amazing. It is the warmest sweatshirt I have ever worn. Needless to say, he lost one of his."
756,5,B09M6X79V9,1,"Good value for money Good value for money -- quality fabric, durable and fits like expected."
757,4,B09KHSM7BB,1,Four Stars As expected
758,5,B09MJ6NSNM,1,Great value Really like them great value.
759,5,B097RFTKJP,1,Love it I love
760,5,B07S8KMCQW,1,"Great Like it very much, lightweight and nice."
761,5,B076QD9NP1,1,Best of all no wrinkles This dress was so cute. My daughter wore it to a beach wedding. Best of all no wrinkles!
762,5,B09M6X79V9,1,Great product Great quality and the fix is perfect!
763,5,B0B16Q1854,1,"The sizes we ordered 2 in large, and they were not the same size. one had a ""L"" lable but the size was small (too small for my size). This is a problem of quality control"
764,5,B0B2KL8C8Q,1,"Stylish. Unbelievable price. Beautiful color (blue and red) I bought something like this from Cabela's for $40 in 2011 and it's still my favorite. The design of this item is very smart: long sleeves for sun protection, snug fit to flatter your figure. Right thickness that can be worn underneath or by itself. Most tops on the market today are big and shapeless and require tailoring (e.g, adding darts and taking in the sides) to look nice. So this item is God sent. I intend to wear it for walking in my neighborhood. However, I don't know if it will be too hot since the temp will be above 80 in the next five months, and my neighborhood is very hilly. It should be good for summer hikes in the Rockies as the temperature will be cooler (every 1000 ft up is 3.6 degrees' drop).<br /><br />I am 5', 120 lb, bust 36B. I usually wear S or PS. However, due to the measurement chart, I ordered M. But it was a bit too loose. I tried size S. It's a tiny bit tight on the bust, but it fits me perfectly everywhere else. So you may or may not have to size up.<br /><br />I would like to have more choices of colors. I like dark colors, e.g., red, blue and black. But the best I can get is 2 dark colors and one light (white or pale green). I don't see how the light color can work as when it's wet with sweat people can see through it. So basically I buy 3 and give away 1 to Salvation Army. That raises the price by 50%."
765,5,B076QD9NP1,1,"Fit as expected very comfy Fit as expected, very comfy!"
766,5,B0B16Q1854,1,Love these! Will  be ordering more!
767,5,B09KHSM7BB,1,Five Stars Great sweatshirt. Holds up well and doesn’t ride up on your back.
768,5,B0928FSGGD,1,Great fit not hot Love these great fit and don't make me hot
769,5,B08F1V3KB9,1,Amazing These are my new favorite. Ordering another pair.
770,5,B08F1V3KB9,1,Wonderful White 👍🏽👍🏽👍🏽👍🏽
771,5,B09MJ6NSNM,1,Gets compliments every time he wears these My husband gets complimented every time he wears these. He is long waisted so I thought they looked like they would be too short but they are perfect. Will probably order again.
772,4,B09M6X79V9,1,Just what I needed! The black tank top ripped under the arm as soon as I tried to get it off. The others fit and stretch just fine.
773,5,B07XD71F1H,1,Good quality material and is very flattering Very nice material flatters the body and is easy
774,4,B09MJ6NSNM,1,Great workout shirt Light weight durable. Also makes you look and feel like a body builder
775,5,B08F1V3KB9,1,Love these joggers so comfortable Good quality and great price
776,5,B09KHSM7BB,1,"Five Stars very happy with these, nice quality"
777,5,B09M6X79V9,1,Me gusto Me encanto el material y está como esperaba
778,5,B0BVMLJTFS,1,It’s not see trough I love it Awesome
779,4,B09KHSM7BB,1,Four Stars XL was huge. I wear XL shirts and should've ordered a Large hoodie.
780,5,B09M6X79V9,1,Feels great with enough support & be comfortable. I wear them all day instead of a bra.
781,4,B0B2KL8C8Q,1,Four Stars Snug but worked well in cold weather for me when I was coaching softball.
782,5,B0B2KL8C8Q,1,"Fantastic running shirts! These are fantastic and great bargain for the money! I was a little uncertain as to what size to buy, I usually wear xs/s and my chest measurement is 32 (which is included in both the small & medium). I went with the medium, and they fit very comfortably! I'm really happy with these!"
783,4,B0BVMLJTFS,1,"Tall girls these are for you! I want to preface this by saying im 6'1 and it's hard finding leggings that fit both my legs and torso. They come to just above my ankle but can easily be pulled down for more length. I'm about 155 lbs and got a size medium. They're very high rise which is nice because it sucks you in and you know they won't fall down when you're working out. also, there is a seam that runs down the butt line but it doesn't look weird like some other comments said. one way to fix this if you don't like it as much is to pull from the sides of the leggings in towards your booty crack (yes I know sounds weird but trust me it will help define your butt and get rid of the mono-cheek). Ps, I totally forgot to do this before taking pics. As far as I can tell they passed the squat test too! I have yet to workout in them but will review after I do :) GET U A PAIR!"
784,4,B0BVMLJTFS,1,"Thick fabric, I am 5'5 150lbs and went for the L, great fit!"
785,5,B09KHSM7BB,1,Worth it!!! Still have it two years after purchase. No tears or fraying. This pullover has gotten me through a few tough winters!
786,5,B009R09Z8W,1,Five Stars ok
787,5,B0BVMLJTFS,1,"Love!!!! A-freaking-mazing!!!! Gymshark....move over!! Great fit, supper breathebale, soft, true to size! Love love love!!!! ❤️❤️❤️❤️"
788,4,B09M6X79V9,1,"Go down a size run big! Very stretchy I'm 245 pounds, I ordered a large but because they a very stretchy. It's to lose to hold my chest up. I could have went down to a small and got tighter fit!"
789,5,B0928FSGGD,1,Good buy! For the price what’s not to LOVE! I will buy a size smaller just because I like it to be a little tighter under my shirts. Comfortable material so far.
790,5,B09M6X79V9,1,Super comfy fits perfect :333
791,5,B0928FSGGD,1,Nice Nice
792,5,B09KHSM7BB,1,Very pleased Good fit and very comfortable. Good value
793,5,B09M6X79V9,1,Five Stars Love them!!
794,5,B09MJ6NSNM,1,Just what i wanted Light and fits right
795,5,B09M6X79V9,1,Great fit So soft and flattering
796,5,B09KHSM7BB,1,Five Stars I bought this for my son and he likes it and its decent quality.
797,5,B09KHSM7BB,1,Perfect weight for spring and fall. Very nice sweatshirt. Good weight fits not too big not too small.
798,5,B07CQ84KLT,1,"Five Stars This dress is great! Love the material, very versatile"
799,5,B07BM9GWG7,1,Great product Perfect. You will love it!!
800,5,B09MJ6NSNM,1,"Not a bad buy I like them<br />A lot actually<br />I wish they had<br />Black, navy blue and green.<br />But I guess that’s how they get you to buy another set of 3 shirts. Lol"
801,5,B08F1V3KB9,1,Great These are amazing! Super soft and comfy!
802,5,B0B2KL8C8Q,1,perfect fit Exactly what i was looking for. Size was was perfect.
803,5,B09M6X79V9,1,size is ture to size love it
804,5,B009R09Z8W,1,Five Stars deal
805,5,B07BM9GWG7,1,Great quality Great for great look. I like the material it was made out of. Definitely buying again.
806,5,B09MJ6NSNM,1,"Re-ordered the day they arrived! These hoodies are great! You always have to be careful buying clothes on amazon I’ve ordered shirts that were supposed to be large that wouldn’t fit a toddler.  But these hoodies fit perfectly, the material is high quality, and they look good! The swoop at the bottom is very stylish.  I was so impressed I ordered another set of 3 the day they arrived."
807,4,B09KHSM7BB,1,Four Stars Very high quality
808,5,B09H6MXJ71,1,Looks and feels good for the money Everyone was saying the sizes were too small so I ordered a size bigger than I otherwise would’ve and it was too big. I then ordered my size and it fit fine. I like them.
809,5,B0BVMLJTFS,1,"I really like these leggings They were a little bit itchy at the lower knees and down, but I am VERY picky. The fit was great. I am 5'3 122 pounds and I ordered a small. The fit was perfect. The ankle-length was great and it is a very high rise *above belly button, but I love leggings like that. It does not really hide fat in the stomach or hips."
810,4,B09KHSM7BB,1,"Everyone should have a go-to hoodie in their repertoire. My last doppelganger of this hoodie lasted me 3 years and I wore it whenever the weather deemed fit. Finally faded, shrunk and with a ripped pocket, my cheap behind decided to grab a new one. Glad I did. This thing is to me what a comfy set of PJs might be to someone else. With summer approaching I'll have to hang it up and show off my fat belly but I look forward to our many days together when fall arrives again. Def worth the price and fits a bit baggy at first but after a few washes(and dries, which I'm avoiding at all costs cos I love it a little loose on me) it should fit a tad snugger on you."
811,5,B07BM9GWG7,1,Nice product Fits nice and is really sweat resistant!
812,5,B0BVMLJTFS,1,Very comfortable These pants are SO comfortable and breathable. Working out in them isn’t an issue either- they are squat proof!
813,5,B076QD9NP1,1,Perfect dress.  My granddaughter puts it on every chance she gets. I bought this for my granddaughter.  She loves this dress.
814,5,B09KHSM7BB,1,Comfortable sweatshirt. I love Russell Athletic sweatshirts because they are soft and comfortable. I bought my sweatshirt in the middle of a weight loss regiment. It fits a little more loose than I like it but nice just the same.
815,4,B009R09Z8W,1,True to size Fits great
816,5,B09M6X79V9,1,Nice shirts. I like the shirts but not the kind of material i thought they were.
817,4,B09H6MXJ71,1,Runs small Only complaint I have is they run a little small.
818,5,B07CQ84KLT,1,"Love this dress This is my third one! super comfy and you can always add a loose belt at the hip, if you want it to be a bit more fitted."
819,5,B07S8KMCQW,1,Five Stars So comfortable! I love this tank!
820,5,B07BM9GWG7,1,"Compression tank does what it promises As a compression tank, this works perfectly.  I'm 5'11"" and 240lbs and fat but losing weight.  Bought these to go under some of my new clothes.  That was definitely the right fit for a compression tank top, not for a casual undershirt.  Seems to wick the sweat nicely."
821,4,B009R09Z8W,1,Four Stars Kinda small but okay
822,5,B084LJ5ZJ5,1,"Worked perfect. Bought it bigger so I could layer clothes ... Bought for hunting season. Light weight, but still warm. Worked perfect. Bought it bigger so I could layer clothes under."
823,5,B07CQ84KLT,1,"Beautiful I saw this near identical dress at very high end store made by designer for 15 times more! I washed dress on gentle because I ordered 2 sizes up. This dress is predominantly RAYON which shrinks. So, cold water and hang dry each wash. Use gentle cycle. Love this dress!"
824,5,B07BM9GWG7,1,Sturdy Great product and the price? Forget about it! Lol. Seriously though these are great for under your dri fit material
825,5,B0BVMLJTFS,1,love these! Incredible quality
826,4,B09M6X79V9,1,"Gaping arm holes I bought a three pack and two out of three of them fit fine. The third one had gaping arm holes!  I wish I could just exchange that one instead of the whole package.<br /><br />UPDATE: got a replscement, worked up a sweat hiking in the Rockies - fabric is not moisture wicking!"
827,5,B01JUP0DLQ,1,Love Love this!
828,5,B0BVMLJTFS,1,Best leggins ever! The best legginssss!😻😻❤️❤️  135lb 40 hips... small! ✅
829,5,B09KHSM7BB,1,Good Sweatshirt 10/10
830,5,B08F1V3KB9,1,Worth the money These are so worth the money spent! They are stretchy and very comfortable! I love the pockets and how thick they are! I bought them in two different colors and I will be buying more!
831,5,B076QD9NP1,1,Super cute Great for the 4rh
832,5,B084LJ5ZJ5,1,Good It was very comfortable
833,5,B076QD9NP1,1,Room to grow It was a little bit big in the chest for my daughter but she loves it anyways and will have room to grow!
834,5,B076QD9NP1,1,"Love it, cute pattern Love it, cute pattern.  Quality is what I expected. Fits as sized. My daughter loved it for her birthday party.  My daughter wears a size 6x-7 in girls, I ordered a 10 and it was big on her."
835,5,B09H6MXJ71,1,Runs large My husband uses these shirts for the gym
836,5,B09KHSM7BB,1,Five Stars GREAT SHIRT
837,5,B09KHSM7BB,1,"Worth buying My favorite  hoodie, needs a deeper pouch"
838,5,B09M6X79V9,1,Five Stars came fast and good quality
839,5,B076QD9NP1,1,Five Stars Super cute!
840,5,B09H6MXJ71,1,"Nice Nice, cool shirt for hot summer days! Fit perfect and just ordered 3 more."
841,5,B09KHSM7BB,1,Last forever I have worn Russell Athletic sweat pants and sweat shirts for many many years. They wear like iron. They hold their color and shape. They are well sewn so I never have any mending to do on them. Buy with confidence.
842,5,B0B16Q1854,1,"Comfortable Sweatpants I am very pleased with this purchase. The sweatpants are made very well and were a good deal for the price I paid. I'd say they fit true to size. I ordered my regular size which is a medium and they are comfortable, the waistband string makes it easy to adjust if you want them a bit tighter or looser giving a perfect fit. I am about 5'10"" and I am always worried about pants being long enough, but the length is perfect, not too long but definitely long enough and the leg width is comfortably roomy without being too baggy.<br />I think a size small could have also fit me if I wanted a snugger fit in the legs."
843,5,B09M6X79V9,1,"Five Stars The material is light, breathable, and has some give, which is what I was looking for."
844,5,B009R09Z8W,1,"It’s comfortable, keeps me warm, and it’s my favorite color: Orange It’s comfortable, keeps me warm, and it’s my favorite color: Orange<br />I use it mainly for riding my bicycle."
845,5,B09M6X79V9,1,Great buy! Love these! They wash well and do not lose their shape or color.
846,5,B09M6X79V9,1,Perfect! I loved these tops!!! Fit perfect. Great for working out.
847,5,B0B2KL8C8Q,1,"Comfortable and flattering Great shirts that I've been able to wear for winter tennis to keep me warm. Not too thick, great for layering under jackets."
848,4,B07BM9GWG7,1,"Great product, runs small I'd give them a higher rating but the sizing runs a bit small. Wicks away moisture."
849,4,B0928FSGGD,1,Sleeves are short The sleeves are really short but the rest of it fits well and is a good material
850,5,B09M6X79V9,1,Flattering cut Very soft and nice flattering cut.
851,5,B09KHSM7BB,1,Five Stars Great hoofie
852,5,B09KHSM7BB,1,Great material This hoodie was perfect fit great material my husband loves it.
853,5,B097RFTKJP,1,Good The dress fit as expected
854,5,B09KHSM7BB,1,Great buy Great pullover
855,5,B09M6X79V9,1,"Very comfortable I love the fit and how they feel, jusy enough steetch without being confining.  Plus they are really cute."
856,5,B009R09Z8W,1,"warm and the best sweatshirt around Soft, warm and the best sweatshirt around."
857,5,B09H6MXJ71,1,Best Tank Top Perfect! Just buy it.
858,5,B0BVMLJTFS,1,I do reccomend Run pretty small but they're great quality and the customer service is exceptional.
859,4,B01JUP0DLQ,1,Ok fit Sleeves are a little wide for my liking but overall fits well
860,5,B09H6MXJ71,1,"Quality breathable workout gear that fits perfectly Quality breathable workout gear that fits perfectly (medium for 160lb, 5’9”)."
861,5,B08F1V3KB9,1,"Great prices and fit Great quality, great price and looks and feels just like the over priced name brand"
862,5,B09M6X79V9,1,"A nice liner - or exercise wear. I ordered these to use under shirts, so the overshirt would not need to be buttoned up. I use them to keep shirts hanging smoothly instead of getting caught up on my body, for the summer. And they are great liners for warmth and comfort of fit when wearing heavier, colder weather clothing."
863,5,B07CQ84KLT,1,Five Stars Comfortable
864,5,B09H6MXJ71,1,Nice Comfy Work out shirts I should have got a size smaller. But I did like the shirts and the quality over all.
865,4,B09M6X79V9,1,"Larger chested ladies...need to wear bra underneath. Nice top, but big. I'm 32DD and thinner build. I ordered XS and it fits just right. Definately need to wear sports bra underneath bc no support. Material thinner than my other workout tops. I gave 4 stars bc these will not make it to the gym for me, which is why I placed the order. Instead are perfect to wear with shorts on hot day."
866,5,B0B2KL8C8Q,1,The positive reviews are no exaggeration! I plan to wear these shirts to workout in as well as layering in cold weather. I was nervous about the fit but the majority of reviews noted to size up and I was not disappointed. I am 5’6” 210lbs and purchased an XXL. The quality of the material is more than what I expected. Very pleased with this purchase!
867,5,B009R09Z8W,1,Soft and Cozy Love these hoodies! I have several different colors. They are so soft on the inside and not too heavy or too light... just right!
868,4,B09KHSM7BB,1,Baggy in the sleeves 5’8” 180. I usually wear large sweatshirts.  This one fits wel in the chest but the sleeves are very baggy I prefer something a little more fitting when I go out.  However it would make a great lounger with this fit.
869,5,B09H6MXJ71,1,6’2” 220 perfect fit. I’m 6ft 2 inches tall and weigh 220lbs. These tanks fit perfectly.
870,5,B09M6X79V9,1,Excelente para ejercicios Bien
871,5,B09M6X79V9,1,Five Stars Favorite shirts. I need more.
872,5,B09M6X79V9,1,Great fit Love the material and fit
873,5,B09MJ6NSNM,1,"Buen diseño, calidad y me gusto mucho Excelente inversión me gusto mucho he comprado varias veces"
874,5,B09M6X79V9,1,Fits like it should I really like these tops.
875,5,B09H6MXJ71,1,Order one size bigger I ordered an extra size up and it wa# a good move. Love the moisture wicking. Also wear under my golf shirt on the course
876,5,B09KHSM7BB,1,Five Stars Fit as expected
877,5,B09M6X79V9,1,"I love these so much! They're not compression but they fit so comfortably. I'm 5'3 and 148lbs, I ordered size large."
878,4,B0B16Q1854,1,Good buy Very comfortable
879,5,B09M6X79V9,1,Love  it!! Great tank for working out in!... perfect fit and cute!
880,5,B08F1V3KB9,1,"They are the best for a great price Quality is great, and they are true to size. They are very comfortable and soft."
881,5,B09MJ6NSNM,1,Nice hat seems to be good quality and the price was perfect...
882,4,B084LJ5ZJ5,1,Sweater The color 👍🏻
883,5,B009R09Z8W,1,Five Stars Good buy
884,5,B09H6MXJ71,1,Great Product! Great Fit! What I anticipated! Happy that I purchased Six!!!
885,4,B0BVMLJTFS,1,Good fit Fits well. Not for those who want a modest fit. Wish the matching too had fit me. Would have made for a cute outfit.
886,5,B09M6X79V9,1,"Overall good fit, though Not as long as I'd hoped. Overall good fit, though."
887,4,B09KHSM7BB,1,Four Stars good quality
888,5,B07BM9GWG7,1,Fits as expected Comfort
889,5,B09MJ6NSNM,1,"Quality of shirt, very good Well worth the money, feels great"
890,5,B08F1V3KB9,1,"I usually wear a small, ordered these In a medium and was happy with the fit I usually ware a small but I had to size up to medium. Very comfortable, good value."
891,5,B09KHSM7BB,1,"Good layer Good sweater, easy and effective layer for cooler weather"
892,5,B0B2KL8C8Q,1,Great! This product is great!! It’s warm but not too warm and feels super nice on the body
893,5,B09MJ6NSNM,1,Good for running and Work out A good work out Shirt I’ll buy it again
894,5,B009R09Z8W,1,It’s a terrific hoodie My granddaughter loves everything about it.
895,5,B0928FSGGD,1,Love! I love these!! I have to order some more!
896,5,B009R09Z8W,1,Exactly what I wanted Love the sweatshirts
897,5,B0BVMLJTFS,1,Soft and comfortable Perfect fit
898,5,B09M6X79V9,1,Nice moisture wicking material Nice material good quality but clingy like workout tank tops bought xlg to hopefully be loose fit but not so
899,5,B07S8KMCQW,1,"These tanks are great quality material These tanks are great quality material! They are stylish, thin lightweight material and wear beautifully. We decided to purchase more after receiving because they are such good quality for the cost."
900,5,B07CQ84KLT,1,so cute! it seemed to fit a little small but i absolutely love it. it is so comfortable and so cute. i want more colors now.
901,5,B0B16Q1854,1,"Material on the lighter side, but very comfortable. Material on the lighter side, but very comfortable."
902,5,B08F1V3KB9,1,"Great lounge, athletic or yoga pants Awesome pants, good quality material, breathable, suitable for all year wear.<br />I wore them in a very cold, windy environment and was feeling great, warm but not hot, very comfortable.<br />Material is off medium thickness, not see through or clingy, doesn’t accentuate any skin flows, stretchy, feels pleasant against bare skin.<br />Great design-definitely not leggings style more like yoga or lounge pants, slightly baggy through the thighs and thinning out down the ankle with a cuff at the bottom.<br />Looks exactly as presented in pictures posted in this listing even the color was captured better by their photographers than by my phone’s camera.<br />In regards to the fit-for some reason Amazon recommended me to get XL, but its 12/14 and my regular size is 8-10 so I choose to go with Large and it fits me perfectly.<br />Waist has a wide stretchy band than can be easily adjusted according to your personal preference whether you like it high waisted or wear a bit lower.<br />Length is perfect for me as well-not too short or to long, just right and I’m an average height woman-5’5/5’6.<br />All in all like these pants, would probably get another pair in different pattern and recommend it to anyone looking for casual, comfortable pair of leisure wear 👍🏻"
903,4,B01JUP0DLQ,1,It’s thin material. But looks very nice on. It was a bit lighter material then I expected. I can ware a long sleeve shirt under it  comfortably. So I decided to keep it. It will be nice in the spring and into the summer for a lighter cover up in the warmer temperatures.
904,4,B09KHSM7BB,1,Size as expected. Good fit. Good price.
905,5,B09M6X79V9,1,Great fit Good fit not too tight
906,5,B076QD9NP1,1,Five Stars BEAUTIFUL... Fits great! Ordered an 8-9 for my 9 year old almost 10 she is tall and skinny!
907,4,B09KHSM7BB,1,"Just what I expected So far I like the fleece crew, but haven't had it long enough to see how its washes and stains, I seems to have trouble with white fleece staining easily so am waiting to see"
