,rating,parent_asin,pos_neg,tot_text
2706,5,B09KHSM7BB,1,"Alvin, Simon, and Theodore costume. Alvin, Simon, and Theodore costume. Good thick quality."
2707,5,B09KHSM7BB,1,Russell Athletic Sweatshirts Exactly as described. The large is a true large. The thickness of the material is good too.
2708,4,B07S8KMCQW,1,"Very comfortable, works great for nursing pajamas I purchased this to use as a pajama top while nursing my newborn and also to wear under regular shirts this winter for extra warmth that I can still breastfeed in. I am quite tall and I would prefer to have the top a little bit longer but it still works fine. The bottom hem is a little snug around my mom tummy and hips but my stomach is gradually shrinking so I think this will improve. I am pretty busty and the front of the shirt just barely covers my front but it's fine for what I'm using it for.<br /><br />The fabric is super soft and comfortable and I don't get sweaty/soaked when I'm sleeping.<br /><br />I would recommend this top. If you are not a fan of the racerback style, you may not like how this top is cut at the neck and back/shoulders."
2709,5,B009R09Z8W,1,Perfect fit! My daughter bought 3 of these for sizing and this one worked out perfect.
2710,5,B009R09Z8W,1,"Very good hoodie Good quality & true to size, washed well too!"
2711,4,B09KHSM7BB,1,Four Stars GOOD FIT EXCELLENT PRICE
2712,5,B09H6MXJ71,1,"Well made shirt, very comfortable. No complaints about the shirt. Well made, looks nice."
2713,4,B0B2KL8C8Q,1,Ok shirts Just a tad loose on me but it does it’s job. I haven’t been able to tell if it works well I cold weather
2714,4,B01JUP0DLQ,1,Shirt My wife likes it
2715,5,B009R09Z8W,1,"They run a little bigger than ""true to size"". It is a little lighter that I had wanted it to be but it works. :)"
2716,5,B07CQ84KLT,1,Comfy dress kool Love the dress. Love the pockets best
2717,5,B076QD9NP1,1,Beautiful and the little girl loved it Gave it to my friends niece for her birthday that she just turned 5 a little bit big but as anyone knows she'll definitely grow into it. But it was soft and it was very pretty and she loved it and thats all that matters.
2718,4,B0BVMLJTFS,1,"Cute and stay up These leggings looked super short out of the box but putting them on they fit perfectly. They sit right above my ankle and I am about 5'4"". I ordered a small and I'm usually a size 2 in jeans. They compress everything nicely, the shading is very flattering, and they stay up throughout my entire workout. I didnt have to readjust them once they were on. The seamless front is also super nice, no more readjusting to avoid a front wedgie 😂"
2719,4,B09H6MXJ71,1,"Good! Nice shirts. I got a medium so it’s a bit looser fit, but that is what I wanted. I am 5’5 and 150 lbs."
2720,5,B07BM9GWG7,1,Great buy for undershirt worlouts Perfect fit and nice feel
2721,5,B09KHSM7BB,1,"Good comfy sweatshirt I got this sweatshirt for my father who had just had surgery and needed something that was warm, comfortable & easy to get on & off without his having to lift his arms over his head. This sweatshirt fit the bill on all counts."
2722,5,B09KHSM7BB,1,Five Stars loved it!
2723,5,B09KHSM7BB,1,Good quality Very well made and nice looking. This was a gift so I do not know how it fit. Nice product.
2724,5,B09MJ6NSNM,1,Impressive quality I wasn't expecting it to be as comfortable as it is for the price. The quality feels great for working out And it fits perfectly.
2725,5,B09H6MXJ71,1,"Perfect Love the way these shirts fit. I am 5' 11"" 185lbs and the mediums fit perfectly. Love the feel and they look great"
2726,5,B07BM9GWG7,1,"Muy bueno Muy bien en todo, suave y material de muy buena calidad."
2727,4,B0BVMLJTFS,1,If ur pregnant this is the right leggings love it. I love the feel I just probably had to order the extra small I ordered the size S
2728,5,B09KHSM7BB,1,Would recommend Good quality and price
2729,4,B076QD9NP1,1,Great Color Made Of Stretch Material stretch material and fit well. my daughter is an 8 and it fit her well.
2730,5,B0BVMLJTFS,1,Cute! I’m only 5’3”. I was worried it would be too long but they fit great!  Love them!
2731,4,B09M6X79V9,1,I don't like it Tite around my waist I liked them
2732,5,B09H6MXJ71,1,It does the job The product works well and it does job.
2733,4,B07CQ84KLT,1,Four Stars Loved the fit and recieved many compliments
2734,5,B09M6X79V9,1,Five Stars Perfect fit!! I'm going to buy more.
2735,5,B09H6MXJ71,1,Probably ordering more colors Really comfortable just to wear around or to the gym so you can see your results from a good work out.
2736,5,B09KHSM7BB,1,A Zippered Sweatshirt that is Worth the Low Cost to Purchase and Maybe Worth More Good price and a good product.  Fits as advertised.
2737,4,B09KHSM7BB,1,buy Russell for quality very good quality
2738,5,B0B16Q1854,1,Grandma My granddaughters just love them and gives lots of color
2739,5,B09KHSM7BB,1,Was with like items Elastic on waist is already misshapen after 1 wash
2740,5,B09H6MXJ71,1,"if you don’t like seeing definition and the results of your workout To be honest, if you don’t like seeing definition and the results of your workout. Do not buy this product!<br /><br />I feel confident in this style of tank and comfortable doing another set without worrying about looking like a sweaty mess."
2741,5,B07BM9GWG7,1,Sweet Feels good
2742,5,B09M6X79V9,1,Extremely comfortable! Fits well
2743,5,B09KHSM7BB,1,Very nice Very nice
2744,5,B09KHSM7BB,1,It's a nice cheap hoodie that I wear to they gym and ... Exactly what I expected for the price. It's a nice cheap hoodie that I wear to they gym and sometimes around the house.
2745,5,B09KHSM7BB,1,Value probably the best value vs quality sweatshirts out there
2746,5,B08F1V3KB9,1,"Best, Comfy joggers!  Fit is perfect Fit is just right. Love the high waist"
2747,5,B09M6X79V9,1,Comfortable Lounge ware
2748,5,B09M6X79V9,1,Good product Love the material! Great fit!  Will order again!!
2749,4,B07CQ84KLT,1,Four Stars A little too large than exoected. But sitll very pretty
2750,5,B0BVMLJTFS,1,Love it I an 100 percent getting more. They so comfortable. I eight about 137 lbs and I got it in a small.
2751,5,B09H6MXJ71,1,"Nice Y shirts I like it it makes me more confident in the gym with the gains forsure, I’m 5’10, 208lbs, 17% body fat, 4-5 days lifting."
2752,5,B09KHSM7BB,1,A fine product. I've had Russell sweat shirts and pants ... A fine product. I've had Russell sweat shirts and pants before and always been pleased. This sweat shirt is no exception. I wear it to the gym every day.
2753,5,B09KHSM7BB,1,Five Stars Better than eye/hand picked<br />Great buy (Price)<br />Quality Product
2754,5,B09KHSM7BB,1,"Just exactly what my husband wanted! I purchased four of these sweatshirts for my husband to replace four of his old ratty ones which I insisted on throwing away. He had a fit because he wanted to keep them, said they were roomy, fit over his bib overalls, and we’re not too heavy. So I bought these, and he loves them. They met all his requirements, so I was relieved and happy to be rid of his old ones! So if you want a sweatshirt that is roomy and not too heavy to wear over your other clothes, I think you’ll be happy with these."
2755,5,B09M6X79V9,1,"Great fit! The material is perfect, stretchy, holds everything in. Happy about this product."
2756,5,B09H6MXJ71,1,Great product :) Great for people who want good quality for cheap! Absolutely recommend 😁
2757,5,B0BVMLJTFS,1,Perfect fit fav pair! These are my fav workout leggings right now! I have them in the berry color the forest green I believe and gray. I wear a size small and they are perfect. Makes your bum look good and sucks in your waist but doesn't make u spill over. Perfect !
2758,5,B097RFTKJP,1,Love it soooooo much Everything......... I love everything about this dress
2759,5,B0928FSGGD,1,Love it Honestly so comfortable. Perfect fit when sizing up 2 sizes since they run very small.
2760,5,B09M6X79V9,1,Soft Love the feeling! Fits great!
2761,5,B09MJ6NSNM,1,They are great work out shirts and my boy friend was so happy There was nothing to dislike
2762,5,B07XD71F1H,1,Great for work Flattering fit. True to size.
2763,5,B0B16Q1854,1,"Comfy I got these pants to wear after having my baby. They are so comfortable, I wish I could wear them every day."
2764,5,B09H6MXJ71,1,"Best Bodybuilding tanks for the money At this point, I've purchased a total of 18 of these tanks in slightly different styles and colors. They fit great, show off the lats, and are extremely durable considering how lightweight they are.<br /><br />I'm 6'5"" 230 with a 32in waist. I wear medium and it's snug around the bottom of the lats but looser around the waist. It accentuates the V shape of the back without being tight at the waist, which is perfect.<br /><br />Whatever size you wear in a regular shirt, I would go one size under. I wear large shirts but medium in these tanks. The length of the tank is still plenty long."
2765,5,B0B2KL8C8Q,1,The fit Used for under scrub tops. Perfect!
2766,5,B09H6MXJ71,1,NEleus MEN i love IT XOXO it fit perfectly !
2767,5,B0BVMLJTFS,1,"My favorite leggings! I love the seamless material and they fit so flatteringly! I wear them all the time and have multiple colors! I typically wear a small in leggings and they fit perfectly, just a little long!"
2768,5,B09KHSM7BB,1,Service excellent Love it!
2769,5,B0BVMLJTFS,1,"Perfect workout leggings These are the perfect leggings for weightlifting! Not only are they lightweight an breathable, they are slip-proof and stay up. I love how high waisted they are, great for tummy control without giving me camel toe. They’re a great knock off of gymshark for just the right price. Will be coming back to buy more! For reference, I am 5’6” 140 lbs."
2770,5,B0B16Q1854,1,"Comfortable Boyfriend My favorite pair of boyfriend sweatpants right now. They fit so nice and are super comfortable. Elastic waistband and ankle bands are just right. Lots of room. I loved them so much I bought 2 more in the same size, but their size didn’t match- they were too small."
2771,5,B09H6MXJ71,1,Love it! Better than expected! The look and feel is awesome! Fit just perfect!
2772,5,B09H6MXJ71,1,Great Love it
2773,5,B09H6MXJ71,1,Great buy! Great and affordable for working out.
2774,5,B09M6X79V9,1,Super Espectacular inversión para el gym
2775,5,B09KHSM7BB,1,Comfortable These (top and bottoms) are both comfortable and warm. The top and bottoms are my night time after work clothes. I have an additional top that goes over my flannel shirt when the mornings are really cold. The only small negative I might add is towards the bottoms. The elastic waist could have been a little tighter. Other than that I would order again.
2776,5,B0928FSGGD,1,Perfect to wear under uniform Perfect for wearing under scrubs/uniform. The sleeves are tight but not uncomfortable. Length of sleeves are right about the wrist.
2777,5,B09KHSM7BB,1,"Great Men Sweatshirt Ordered XXL for husband his usual size, fits great.  Quality Nice, not cheap material.  Husband pleased with these sweatshirts."
2778,5,B09KHSM7BB,1,Perfect buy I couldn't find anything thick enough to stay warm in the stores but I remember this brand. This has been the best buy
2779,5,B09M6X79V9,1,"Comfortable I purchased a size M . I'm 5""3 145. Its not skin tight and fits great. Material is thin which is good. It's not tight under the arms either."
2780,5,B09KHSM7BB,1,"Comfortable Shirt in Solemn Black Product is great.  I assumed I needed a larger size by judging other name brand sweatshirts I have worn.  I was wrong.  I should have ordered 3XL instead of 4XL.  The one big draw back of mail ordering clothing whether by Internet or phone: You really should buy them in a bricks and mortar store where you can try on the items to make sure they fit well or to your comfort.  But this fits okay, albeit a bit bigly,  and I am probably better off with a larger size.  After all, it is a sweatshirt and not a dress shirt.  The quality is very good.  The color is sensational.  Nice and black and inky like a silhouette or a blackboard or a '56 Cadillac Fleetwood .  I think this sweatshirt will last me a long time.  It is so comfortable and smart looking that I may even ask to be buried in it.  I don't know what else I can say.  It's a sweatshirt; and it's comfortable.  It is well made and warm.  It is inexpensive at the discount price.  I would not hesitate to purchase it again."
2781,5,B09H6MXJ71,1,Great fit About to order 3 more in different colors
2782,5,B07CQ84KLT,1,"Pretty! What I really like about this dress are the pockets, lightweight fabric AND the adjustable straps."
2783,5,B076QD9NP1,1,Five Stars daughters favorite dress
2784,5,B0B16Q1854,1,9/10 Fits great and the price is pretty good too
2785,5,B09M6X79V9,1,Good Good
2786,4,B0BVMLJTFS,1,"Pretty nice! I like them but after a few washes the band gets a little loose , I think maybe it's because of the sweet sweat lube I use, but other than that they're super comfy and stretchy and not too tight just wish the waist part fit tighter"
2787,5,B0B2KL8C8Q,1,Warm These are super warm and breathable. Great investment
2788,5,B07CQ84KLT,1,Five Stars Nice material. Fits great.  Accurate to size. Washes really good. No shrinkage.
2789,4,B09KHSM7BB,1,"Worth the money Great sweatshirt, I would buy again"
2790,5,B09KHSM7BB,1,"Right fit I like this Russell athletic sweater, fits perfect for me"
2791,4,B0B2KL8C8Q,1,"Not bad for price Perfect for under a vest, does tend to ride up with very minimal movement so I wasn't a fan of working out in them."
2792,4,B09KHSM7BB,1,Excellent Hoodie This sweat shirt is an excellent product.  It has kept me warm while shoveling snow here in New England. Made in USA
2793,5,B009R09Z8W,1,It very thick fleese  very warm Like
2794,5,B07S8KMCQW,1,Perfect summer top Love these. So airy and breathable. Soft. I ordered a large and extra large. I prefer the xl fit. I ended keeping the light blue in large anyway.
2795,5,B09KHSM7BB,1,Five Stars Perfect and very comfy
2796,5,B08F1V3KB9,1,They snag Great
2797,5,B0BVMLJTFS,1,Good quality for price Very surprised with the quality! Definitely flattering and squat proof. Very stretchy.
2798,5,B0B16Q1854,1,Comfortable These are long and they fit small.  They are comfortable though.
2799,5,B07BM9GWG7,1,I bought this for yoga so the shirt would not get in my way Looks good and stays tight on my chest.  It stays in place during inversions instead of ending up in my face.
2800,5,B07BM9GWG7,1,No more Wife Beaters Love the fit and feel of these<br />No more shrinking wife beaters for this guy<br />And especially like the length of these things
2801,4,B07CQ84KLT,1,Really cute and light weight. Cute... and I like the slightly higher level hem in the front.
2802,5,B09KHSM7BB,1,"A great value traditional sweatshirt. This garment will work for fall, spring, and cold summer mornings. I need something heavier for winter."
2803,5,B09H6MXJ71,1,Comodisima Para aser ejercicio
2804,5,B09H6MXJ71,1,Fits awesome! Awesome product
2805,5,B09M6X79V9,1,Just what I was looking for Loved the tank tops
2806,4,B08F1V3KB9,1,Very comfortable I’m a Medium and so I ordered a medium but it fit a little too big. In general its very comfortable.
2807,4,B09M6X79V9,1,"Works but runs quite small. Nice shirt, great athletic fabric. I ushually wear a L, so I ordered the XL and they are still a bit snug."
2808,4,B09H6MXJ71,1,Runs small Had to return large for xl
2809,4,B09H6MXJ71,1,"Quality Like the fit , but could of been packaged different"
2810,5,B0B2KL8C8Q,1,"So Right, ordered Twice! I work in a restaurant and this item is awesome! Fits perfectly and dries quickly. Very flattering… I just wish they sold these in bulk! 😃"
2811,5,B09H6MXJ71,1,Great Very good to workout with
2812,5,B09MJ6NSNM,1,Great product. I really like this product. Good price for what you get. Thin light weight material that allows your to breath. I like the cut off feel with the hood as an option. I’d be a repeat customer.
2813,4,B09KHSM7BB,1,"Good quality, but is like a size bigger Good quality, but is like a size bigger. The color is wine, not like in the picture. The pullover was for my son Size S, and I had to give it to my husband who between a M and L size. Pls buy a size smaller than you use"
2814,5,B09KHSM7BB,1,This problem is still what I expected from the last time that I buy No everything is good
2815,4,B09H6MXJ71,1,A little big A little big
2816,5,B084LJ5ZJ5,1,Arianna Muy Grande loves it! I bought a 3x. Im usually a 2x in womens. I wanted it long enough for my Arianna Muy Grande costume lol. It was soft and comfy.
2817,5,B07BM9GWG7,1,Definitely A Game Changer! Neleus undershirts have taken my workouts to another level. I’m able to sustain the ultimate mobility during exercise and not worry about my undershirt riding up which is the main reason I took a chance with these. The compression is nice and the material is very comfortable. I would recommend purchasing a size smaller if you want more of a compressed fit.
2818,5,B07BM9GWG7,1,Five Stars Economical and easy to wear
2819,5,B07S8KMCQW,1,Five Stars Great !
2820,5,B0B2KL8C8Q,1,"Comfortable and no perspiration marks Silky feel, comfortable,  and when working out doesn't leave perspiration marks. Love them"
2821,5,B09KHSM7BB,1,"Good quality I got this for my nephew who wanted a black hoodie.  Of several choices, I went with the Russell name, and I was not disappointed.  Good quality, heavy weight, and good fit."
2822,5,B0BVMLJTFS,1,Love them Love these! I have a couple pair - the grey that I received had a string loose but I’m going to just exchange. The pants are so comfy and flattering and nice thick elastic.
2823,5,B009R09Z8W,1,Five Stars Perfect color to go with the. Pants I never wore
2824,5,B07BM9GWG7,1,Thin but comfortable Thin light support. Like very much. I wear XL T-shirt and XL in this is snug.
2825,5,B07BM9GWG7,1,Good fit. Excellent price Good fit.  Excellent price
2826,5,B09KHSM7BB,1,Five Stars Good quality as always
2827,5,B0BVMLJTFS,1,"Love! Definitely recommend So I bought the shorts from this company but also wanted longer gym pants and I love them! Stretchy but tucks your tummy. Went with recommended sizing and bought L, and they fit perfectly. Definitely recommend if you are hesitant. Also, got the 2.0 version since I believe they are stretchier."
2828,4,B0B2KL8C8Q,1,Run a bit small. Definitely fit on the small side! I would most definitely size up a size! They're very comfortable.
2829,5,B0928FSGGD,1,"Made very well! I ordered a Large  (I'm 5'1 / 160lbs) and they fit great! Stretchy, fitted but not too tight. Colors are awesome (looks just like photos.) They are made well and I will be ordering more!"
2830,5,B09M6X79V9,1,Very satisfied I use these as an undershirt for work and even when I'm extremely active I stay dry for hours
2831,5,B076QD9NP1,1,Very cute Nice material
2832,5,B0928FSGGD,1,Love them Nice shirts for the money
2833,5,B09KHSM7BB,1,Five Stars These hooded sweat shirts fit as expected and are nice and thick. I would purchase them again.
2834,5,B07CQ84KLT,1,"True to description,  plus pockets! Great quality.  Good pockets.  Not see through"
2835,4,B0B2KL8C8Q,1,"Great Quality, Runs Very Small Purchased this to get a good deal on athletic shirts as ones similar to these cost around $50 each on websites like Nike and Under Armour. The quality was much better than expected and it shipped very quickly. The only criticism I have for this is that it runs EXTREMELY small. I normally wear a small in women's US sizes, but as this is Chinese sizing I ordered a large and it fits as a US small normally would. Overall, great purchase and great deal!"
2836,5,B09M6X79V9,1,"great top These are really good sports tanks. Very light, you forget you have it on. They do appear to run big though, so if you like the fit snug, go down a size from what you'd normally order."
2837,5,B09KHSM7BB,1,Five Stars good fit good pullover
2838,4,B0B16Q1854,1,"Some colors run to small I love these sweats, I have bought 4 different colors, three pair fit perfectly the red pair runs 2 sizes too small"
2839,5,B009R09Z8W,1,Was happy. My son was happy with it.
2840,5,B0B2KL8C8Q,1,Right Fit It was all as expected and then some.
2841,5,B0928FSGGD,1,Amazing shirts Great
2842,5,B09MJ6NSNM,1,"Fits Great, Good Price and Trendy! I love it! Can't go wrong with this buy."
2843,5,B009R09Z8W,1,Five Stars Great sweatshirt.
2844,5,B0BVMLJTFS,1,Comfort Fits great only thing I've noticed is after few wears the high waist part gets lose.
2845,4,B07CQ84KLT,1,Love this dress. I bought 2 in different colors and layered them.! Very feminine. I wear a cropped sweater over it as a cover-up.
2846,5,B09M6X79V9,1,They fit great and look great! Love these new shirts.  It is a great price for 3 shirts.  That are fitted but not to tight.  They are perfect for the gym or out with friends.  I love the material as it works well with lots of sweat! I highly recommend them!
2847,5,B07BM9GWG7,1,Slightly short for a 6ft guy but nice otherwise Wish they were a little longer but I really like them. Could also do without the white stitching style line. All black would be nicer
2848,5,B09H6MXJ71,1,"Me encanta Me encanta este producto, es suave, no molesta ni se siente mientras hago mis ejercicios. Al lavarlo seca bien rápido. Lo recomiendo."
2849,5,B09M6X79V9,1,Comfortable Comfortable
2850,5,B09KHSM7BB,1,"Color as shown in the picture A beautiful sweatshirt, color was as indicated. I returned it because of the size. I will buy future products from this vender."
2851,5,B07CQ84KLT,1,Comfortable Ordered a medium<br />Fits nice and comfortable<br />Reaches to the floor<br />For reference 5’2 149pounds<br />Will order more in different colors
2852,5,B076QD9NP1,1,Soft comfortable fabric Accurate sizing and comfortable fabric
2853,4,B07CQ84KLT,1,Left Right Heels Flats The left pocket was smaller than the right. Other than that the dress fit fine I wore to church with heels and to a graduation party with flats.
2854,5,B09KHSM7BB,1,"Boyfriend loved it Bought it for my boyfriend for Christmas and he wears it every day. He says it is super warm, comfortable, and durable. Would 100% recommend."
2855,4,B07BM9GWG7,1,the size was good for me XL was good for me because it isn't too tight to inhibit breathing. Very comfortable for working out. I wear mine under another shirt.
2856,4,B07CQ84KLT,1,Cute dress! Great color! Tight thru chest area.
2857,5,B07S8KMCQW,1,"Awesome for weight training and endurance too. Perfect fit and breathable material. I occasionally use it for studio cycling and endurance training and holds up well. Soft and thin material but still holds up during high intensity interval training.<br /><br />Compare to other icyzone athletic tops, I didn't go up a size for the shirt. To some might need to as the shirt might be tight around the neck. Other than that, mine fit perfectly without discomfort."
2858,5,B0B16Q1854,1,I love these I have six pairs of these in various colors. I absolutely love them. They are comfortable and flattering.
2859,5,B097RFTKJP,1,"Cute and comfy Love it.  Fits great.  Material is so light and comfy.  Perfect for vacation!  I’m 32DD (Victoria Secret), 153lbs, tight size 6 in American Eagle Jeans.  Small waist, kinda bigger bootie body style.  You’ll love it too! the boyfriend really likes  the peep hole for the cleavage.  Lol"
2860,5,B09KHSM7BB,1,fits great great shirt
2861,5,B07CQ84KLT,1,Gorgeous dress WITH POCKETS! I love this dress! I'm short and curvy and the Large size fits me perfectly. Very flattering and the print is beautiful. Will pair great with my grey suede boots. The feel of the fabric is so smooth against my skin. And it has pockets!
2862,5,B09M6X79V9,1,Five Stars Fits perfectly. A little on the short side for someone who is taller.
2863,5,B09M6X79V9,1,Perfect for working out Love these shirts
2864,5,B09M6X79V9,1,Comfort Comfortable
2865,5,B09KHSM7BB,1,Five Stars Good quality and price!
2866,5,B0B2KL8C8Q,1,"true to size I am 5'8"" and 129lbs...small fits perfect. Not tight. Very flattering. Nice top!!"
2867,5,B07XD71F1H,1,Still look cute but be comfortable Very cute and comfortable on.
2868,5,B09H6MXJ71,1,Great deal an good quality You get three shirts there soft an very comfortable if you have second thoughts just buy them I bought them again already!
2869,5,B09M6X79V9,1,Very comfortable. Very comfortable. Excellent quality. Very pleased how it fits. Highly recommended. Priced very reasonably.
2870,4,B0928FSGGD,1,Threading on bottom hem came out Good fit
2871,5,B084LJ5ZJ5,1,Soft hoodie Exactly what was represented
2872,5,B097RFTKJP,1,New favorite dress and very flattering I got this as a summer dress since I lost a bunch of weight since last summer. I still have a little belly so I don’t wear anything that is tight in my mid section. This dress is perfect! I get so many compliments on the dress. I have now got it in 3 patterns and can wear it to work with a cardigan over it tied in the front. Super cute! Only complaint is that it takes a while to get here….
2873,5,B09KHSM7BB,1,Five Stars My husband loves these and they look great after repetitive washing!  Great quality!!
2874,5,B09KHSM7BB,1,Pull over sweat shirt Excellent product fit as expected.
2875,4,B009R09Z8W,1,good product Nice as described good fit. I think I could have found a nicer product for the price I paid. but there no issues with the hoodie.
2876,5,B09MJ6NSNM,1,"My new favorite shirts Love the colors, the feel and the fit."
2877,5,B07XD71F1H,1,Soft and flattering Very soft fabric. Very flattering fit.
2878,5,B076QD9NP1,1,"Bella Bello, colorido y comodo"
2879,5,B09KHSM7BB,1,"Great quality Husband likes them a lot. Good quality, fits perfectly, colors great, washed & dried them - still the same, no shrinkage at all. Recommend to any one searching for good sweatshirts."
2880,5,B07CQ84KLT,1,"It looks and fits exactly as photo Wonderful, fabulous, just as I had imagined, a head turner, constant asking “where did you get that”?"
2881,5,B08F1V3KB9,1,"Love these! just bought more These joggers are awesome. The fit is flattering, not too tight or baggy. The fabric is a medium weight with a bit of stretch. I love these enough to buy a couple more. The price makes these a super good buy."
2882,5,B09M6X79V9,1,The comfort of the top. Walking
2883,4,B09KHSM7BB,1,"Nice Ran a bit larger than expected, but is what I wanted. Nice and soft, warm."
2884,4,B07BM9GWG7,1,Four Stars Needs to be tighter around the waist.
2885,5,B09M6X79V9,1,Five Stars Great product and the price is right.
2886,5,B07CQ84KLT,1,Five Stars Love it
2887,5,B09M6X79V9,1,"Great workout shirts These are great workout shirts to include in your rotation - they are the &#34;smooth&#34; type of fabric where it's almost cool to the touch.  So I like the style - the only thing to be aware of (not a con - but an FYI) is that because these aren't cotton or a thicker fabric they don't absorb your sweat very well.  I just bring a gym towel, but if you're used to cotton you might be alarmed."
2888,5,B07BM9GWG7,1,A bit short for long torso Nice for sweating a bit to short tho
2889,5,B07CQ84KLT,1,Cute It is going to be great for the beach
2890,5,B09KHSM7BB,1,Must Have Warmest sweatshirt we ever had!
2891,5,B09M6X79V9,1,Great fit They fit perfectly. I am 5-9’ with a 38DD bra size. I ordered an XL
2892,5,B0B2KL8C8Q,1,"Five Stars Very nice, like a second skin with comfort"
2893,4,B097RFTKJP,1,Four Stars Material is hot polyester. Fit is accurate.
2894,5,B07CQ84KLT,1,"Love Very cute and comfortable. I have washed and dried it, and it didn’t shrink or fall apart."
2895,5,B09MJ6NSNM,1,"Good! These are great for what they are- but I was after something thicker.  For workout gear, these are light and breathable"
2896,5,B09M6X79V9,1,"Love these. These are great, I recommend and would order more."
2897,4,B09MJ6NSNM,1,"Good quality Perfect for working out, very light material. Sizes fit good."
2898,5,B07CQ84KLT,1,Great Adorable
2899,5,B084LJ5ZJ5,1,Five Stars A+
2900,5,B0928FSGGD,1,Great for indoor workout Live them very comfortable
2901,5,B076QD9NP1,1,My daughter loves it and it is so comfortable on her We will definitely be looking at other dresses from this site.  My daughter loves it and it is so comfortable on her.
2902,4,B0B2KL8C8Q,1,Love these! They fit great and are so comfortable! I’d definitely recommend!!
2903,5,B09H6MXJ71,1,Good product Good product i will be buy more of them for sure
2904,4,B09H6MXJ71,1,Great shirt for gym workouts.  
2905,5,B09KHSM7BB,1,"Great Product Very pleased, will be ordering more for my Basketball team."
2906,5,B0B16Q1854,1,Fit perfect Very comfortable and fits perfectly!! Thank you for quick delivery!!
2907,4,B07S8KMCQW,1,Decent I like them. I’ll need to size down but that’s mainly because I’m short. They’re light and soft.
2908,5,B0BVMLJTFS,1,Super cute These leggings are amazing for the price. I’m 5’5 150lb & I got the M in black and grey and they’re lovely. Not squat proof but I don’t do a lot of squaring at the gym so I don’t mind it. 9/10. Can’t beat this style and quality for the price.<br />Please excuse me standing in the bed. It’s the only mirror I had in my Airbnb 😂
2909,5,B09KHSM7BB,1,Great Bought this for tie-dying.  Nice fit and nice weight.  Worked well with what I wanted it for.
2910,4,B084LJ5ZJ5,1,It is just what I wanted and for a good price. Thank you! It is just what I wanted and for a good price.
2911,5,B09MJ6NSNM,1,"Better than Under Armour My go to workout Tank top.  Compared to an UnderArmour tank, these tanks are non-binding and sweat wicking miracle.  I like that it’s not too tight, but still to get to show progress of my workout."
2912,5,B07BM9GWG7,1,"Great quality at a great price! I just had top surgery and needed a compression shirt that would be comfortable enough to wear all day. It also helped to find one that wasn’t going to cost an arm and a leg. Instead I found 3.  I bought these and over shot the size out of caution but should’ve gone with my true size. Very comfortable, does a nice job of loose compression. Will def be buying more."
2913,5,B0BVMLJTFS,1,Get them all!! These leggings are amazing! I need them in every color. They fit like a glove and are super comfortable! I’d say they are true to size and the color I got is squat proof. I’m 5’1 120lbs and got a small
2914,5,B009R09Z8W,1,Five Stars My son loves it and hardly takes it off!
2915,5,B0BVMLJTFS,1,Overall meh and not worth price I guess I had higher expectations than I should have had for these because I heard they were awesome but for the price I did not really like them. I think personal preference but these were more like footless tights and ran small IMO
2916,4,B09H6MXJ71,1,Buenas Buenas
2917,5,B09H6MXJ71,1,Quedó excelente Me agradó
2918,4,B08F1V3KB9,1,Comfy Loved the material and feel of these pants. They were super soft. I did end exchange for a bigger size than I normally would wear because they were a little snug and I wanted them to be loose and comfy.
2919,4,B07CQ84KLT,1,I like this dress and the way it flows but be ... I like this dress and the way it flows but be aware that it is tighter across the chest than expected in my size.
2920,5,B0BVMLJTFS,1,"I’m in love! I will never wear another brand again, these fit my body perfectly!"
2921,5,B09KHSM7BB,1,This sweater is perfect! It's a great sweater and vary comfortable
2922,5,B09KHSM7BB,1,"Nicely made, thick, and comfortable. Quite thick and warm, fits perfectly and well made. Not a thing wrong!"
2923,5,B0928FSGGD,1,So warm I bought these for a trip to Las Vegas where I knew it was going to be cold. I had no idea how warm they were going to be. It was anywhere from 35 to 55 and these shirts kept me so incredibly warm.
2924,5,B07BM9GWG7,1,Quality Very comfortable shirt to wear.
2925,5,B09KHSM7BB,1,Five Stars Very warm and comfortable. Fit as expected.
2926,5,B09KHSM7BB,1,Quality product I've been buying Russell crew neck sweatshirts for years because they are made well fit perfect and warm and comfortable
2927,5,B09H6MXJ71,1,"Dope tanks! Great fit, great product, love the material!"
2928,4,B09M6X79V9,1,"Nice material. Size up, runs small Tight fitting but still comfortable I wear these under my scrubs! Im a size 14/16 (U.S.) and I got XXL and it’s just right."
2929,5,B09KHSM7BB,1,"comfortable This sweatshirt is a medium weight.. much better for California weather... not too hot, but warm enough on cool mornings or evenings.  Fits well, sleeves are long enough,  gives room around the chest and stomach, but not sloppy."
2930,5,B009R09Z8W,1,Good product No issues. Just what I wanted.
2931,4,B0928FSGGD,1,thin not very warm. Liked overall.
2932,5,B0BVMLJTFS,1,Buy these now! Fantastic leggings! Super comfortable and flattering on my 5’5 frame!
2933,4,B07BM9GWG7,1,Great fit & feel! Love the way it fits and feels!
2934,5,B09KHSM7BB,1,"It was as I expected Liked the sweatshirt, love the fit and color."
2935,5,B09H6MXJ71,1,You have to get these I love them so I bought more
2936,5,B07CQ84KLT,1,Love it Love the fabric and color
2937,4,B07XD71F1H,1,Dresses It was alittle to tight for a size 10 and it being a large
